357662,30.46265472,114.4719876,22.79,0.009,0.012,0.036
357663,30.4625905,114.4719869,22.848,0.009,0.012,0.036
357664,30.46252817,114.4719862,22.853,0.011,0.015,0.052
357665,30.46246266,114.4719842,22.876,0.011,0.015,0.052
357666,30.46239673,114.4719767,22.884,0.009,0.011,0.035
357667,30.46233296,114.4719659,22.904,0.008,0.01,0.035
357668,30.46226753,114.4719566,22.96,0.011,0.013,0.05
357669,30.46219386,114.4719502,22.87,0.011,0.015,0.052
357670,30.46211142,114.4719484,22.9,0.013,0.017,0.058
357671,30.4620194,114.4719496,22.916,0.013,0.017,0.058
357672,30.46191714,114.4719543,22.959,0.013,0.017,0.058
357673,30.46180736,114.4719612,23.035,0.011,0.015,0.055
357674,30.46169832,114.4719678,23.045,0.011,0.013,0.055
357675,30.46159194,114.471973,23.083,0.008,0.01,0.035
357676,30.46148873,114.4719764,23.104,0.008,0.01,0.035
357677,30.46138887,114.4719775,23.089,0.009,0.013,0.041
357678,30.46129118,114.4719756,23.068,0.009,0.015,0.044
357679,30.46119516,114.4719709,23.035,0.009,0.015,0.044
357680,30.46109866,114.4719643,22.971,0.009,0.015,0.044
357681,30.46099923,114.4719577,22.919,0.009,0.012,0.035
357682,30.46090189,114.4719515,22.885,0.009,0.011,0.036
357683,30.46081072,114.4719474,22.87,0.009,0.011,0.036
357684,30.46072897,114.4719456,22.888,0.009,0.012,0.036
357685,30.46065192,114.471945,22.935,0.009,0.012,0.036
357686,30.46057734,114.4719456,23.059,0.009,0.012,0.036
357687,30.46050532,114.4719474,23.084,0.009,0.012,0.036
357688,30.46043333,114.4719489,23.147,0.009,0.011,0.036
